Codigo;Descripcion;Fecha;Documento;Numero;Bodega;Entrada_unid;Salida_unid;Saldo_unid;Valor_Unitario;Costo_Unitario;precio_base;descuento_pct;valor_total;mes;trimestre
'80;CAJA DE PASE 500X400X200MM CIEGA (F.G.1.20);2023-11-21;Entrada por Producci;DOC-73009;Almacen Punto de Venta 2;0;43;-43;1216,2799275738519;729,7679565443111;1216,2799275738519;5,744102493868784;52300,03688567563;11;4
CTF-00028;CAJA TELEF. 1100X700X150MM CIEGA (F.G. 1.20);2023-11-21;Salida por Consumo;DOC-97956;Almacen Central;0;28;-28;1025,2405481195574;615,1443288717344;1025,2405481195574;5,9862204386973;28706,735347347607;11;4
TR-00004;TEE HORIZONTAL 90° RANU 200X100MM C/TAPA (F.G. 1.50);2023-11-21;Venta Tienda Sin Doc;DOC-23398;Almacen Punto de Ventas 1;0;16;-16;1741,9610559376254;1045,1766335625753;1741,9610559376254;1,1322384817592501;27871,376895002006;11;4
CJBAME-00067;CAJA BANCO MEDIDOR 1530X200X210MM (F.G. 1.50);2023-11-21;Entrada por Compra;DOC-44375;Almacen Punto de Venta 2;0;32;-32;811,0155437719893;486,60932626319357;811,0155437719893;6,224021877625756;25952,497400703658;11;4
CPE-00042;"CAJA DE PASE 150X150X75MM 1/2"" (F. G.1.20)";2023-11-22;Venta Tienda Sin Doc;DOC-34231;Almacen Punto de Venta 2;0;7;-7;1386,6565149397156;831,9939089638293;1386,6565149397156;2,576520773368649;9706,59560457801;11;4
CPE-00614;CAJA DE PASE RECT 100X50X50MM 3/4 (F.G. 1.50);2023-11-22;Entrada por Compra;DOC-34789;Almacen Central;0;48;-48;3085,285678054428;1851,1714068326567;3085,285678054428;4,439531549912764;148093,71254661254;11;4
CPE-00543;CAJA EQUIPOTENCIAL ADOSABLE 400X600X150MM (F. G. 1.50);2023-11-22;Entrada por Compra;DOC-95673;Almacen Punto de Ventas 1;0;25;-25;500,32497049474574;300,19498229684746;500,32497049474574;0,2149772868551003;12508,124262368643;11;4
BANE-00002;BANDEJA ESCALERILLA 500X100MM ( F. G. 1.20);2023-11-22;Entrada por Producci;DOC-82677;Almacen Punto de Venta 2;0;6;-6;1601,3037495881958;960,7822497529174;1601,3037495881958;6,718661352374982;9607,822497529174;11;4
CUC-00001;"CURVA EMT 20MM/ 3/4"" -UL";2023-11-23;Venta Tienda Sin Doc;DOC-63400;Almacen Punto de Ventas 1;0;4;-4;2587,8190054140096;1552,6914032484058;2587,8190054140096;2,759487305102483;10351,276021656038;11;4
CPE-01024;CAJA DE PASE 100X100X50MM CIEGA HERMETICA (F.G. 1.20);2023-11-23;Venta Tienda Sin Doc;DOC-79155;Almacen Central;0;6;-6;2296,976952655591;1378,1861715933546;2296,976952655591;2,693183669143343;13781,861715933546;11;4
CPE-00055;CAJA DE PASE 150X150X150MM (F. G. 1.50);2023-11-24;Entrada por Compra;DOC-96696;Almacen Punto de Venta 2;0;28;-28;522,1153373161881;313,2692023897128;522,1153373161881;6,969951395590335;14619,229444853267;11;4
CR-00058;CURVA VERT. EXTERNA 150X100MM (F.G. 1.50);2023-11-24;Entrada por Producci;DOC-22184;Almacen Punto de Venta 2;0;19;-19;1416,6437487296466;849,986249237788;1416,6437487296466;6,413965127143996;26916,231225863285;11;4
CPE-00584;CAJA DE PASE 400X440X100MM CIEGA (F.G.0.70);2023-11-24;Guia de remision - R;DOC-46838;Almacen Punto de Ventas 1;0;7;-7;1510,9246915631124;906,5548149378675;1510,9246915631124;9,68158932904867;10576,472840941788;11;4
GE-00007;GABINETE PARA EMPOTRAR 2000X800X600MM (F.G. 1.50);2023-11-25;Salida por Consumo;DOC-72914;Almacen Punto de Ventas 1;0;45;-45;3191,4449571120576;1914,8669742672346;3191,4449571120576;9,935985416585051;143615,0230700426;11;4
CPE-00297;CAJA DE PASE 1400X1400X200MM (F.G. 1.50);2023-11-25;Salida por Consumo;DOC-58263;Almacen Punto de Ventas 1;0;45;-45;1791,946285444706;1075,1677712668236;1791,946285444706;7,451979266556291;80637,58284501177;11;4
CP-00101;CAJA DE PASE 200X200X100MM 1/2 (F.G. 0.90);2023-11-25;Entrada por Compra;DOC-28176;Almacen Punto de Venta 2;0;35;-35;2535,89289415727;1521,5357364943618;2535,89289415727;5,1839357086540625;88756,25129550445;11;4
TCE-00005;TACO DE EXPANSION MINI 1/2;2023-11-25;Salida por Consumo;DOC-59042;Almacen Central;32;0;32;1873,6905605178335;1124,2143363107;1873,6905605178335;9,563373278984315;59958,09793657067;11;4
CJBAME-00144;BANCO DE MEDIDORES 800X180X200MM CIEGA(F°G°1.50);2023-11-25;Entrada por Compra;DOC-15754;Almacen Punto de Ventas 1;0;28;-28;592,8555492389731;355,71332954338385;592,8555492389731;6,339774477422244;16599,955378691247;11;4
TM-00002;TOMA INDUSTRIAL MACHO TIPO MENNEKES;2023-11-26;Guia de remision - R;DOC-85572;Almacen Punto de Venta 2;0;24;-24;1748,6244781497578;1049,1746868898547;1748,6244781497578;0,27620296304047054;41966,987475594186;11;4
CPE-00671;CAJA DE PASE 150X150X100MM 3/4 (F.G. 0.75);2023-11-26;Guia de remision - R;DOC-16148;Almacen Punto de Ventas 1;0;28;-28;1190,0988675424164;714,0593205254498;1190,0988675424164;1,2433072847397197;33322,76829118766;11;4
GA-00053;GABINETE ADOSABLE 700X700X160MM CIEGA (F. G. 1.50);2023-11-26;Entrada por Compra;DOC-30798;Almacen Punto de Ventas 1;0;49;-49;4552,400867345304;2731,4405204071822;4552,400867345304;9,413583406049488;223067,64249991986;11;4
'27;GATA BOTELLA TRUPER DE 2 TON;2023-11-27;Guia de remision - R;DOC-54103;Almacen Punto de Venta 2;0;46;-46;4477,834202205275;2686,7005213231646;4477,834202205275;6,417185988747778;205980,37330144265;11;4
CPE-00957;CAJA DE PASE 150X150X75MM 3/4 (F. G.0.75).;2023-11-27;Entrada por Compra;DOC-50098;Almacen Central;0;45;-45;4085,075000080038;2451,0450000480228;4085,075000080038;5,000089313279869;183828,37500360172;11;4
UNI-00002;UNION PARA BANDEJA 500X150MM (F.G. 1.50);2023-11-27;Entrada por Producci;DOC-76896;Almacen Punto de Ventas 1;45;0;45;1017,6432644512212;610,5859586707327;1017,6432644512212;4,4858254755776805;45793,94690030495;11;4
TOR-00005;TORNILLO TIRAFON ZNC 1/4 X 1 1/2;2023-11-28;Entrada por Producci;DOC-76612;Almacen Central;0;30;-30;3528,4366497199235;2117,061989831954;3528,4366497199235;5,220843572877385;105853,0994915977;11;4
TABA-00004;TABLERO DE DISTRIBUCION LAVANDERIA (TD-LAV) (ADOSADO);2023-11-28;Entrada por Producci;DOC-51159;Almacen Punto de Ventas 1;0;8;-8;3017,933334589493;1810,7600007536957;3017,933334589493;2,047903720270611;24143,466676715943;11;4
UNC-00002;"UNION EMT 25MM/ 1"" -UL";2023-11-28;Guia de remision - R;DOC-42366;Almacen Punto de Ventas 1;0;21;-21;2428,3856671449284;1457,031400286957;2428,3856671449284;9,00803903131687;50996,0990100435;11;4
TAB-00009;TABLERO ADOSABLE 24 POLOS RIEL  (F.G. 1.20);2023-11-28;Salida por Consumo;DOC-77005;Almacen Central;0;16;-16;1319,39991769606;791,6399506176359;1319,39991769606;0,6223128189075855;21110,39868313696;11;4
TAR-00001;TARUGO DE EXPANSIÓN 3/8;2023-11-29;Salida por Consumo;DOC-57372;Almacen Central;32;0;32;2721,173033450404;1632,7038200702425;2721,173033450404;5,838327388063702;87077,53707041293;11;4
TBC-00002;"TUBERIA CONDUIT EMT 20MM/ 3/4"" LIVIANO";2023-11-29;Entrada por Producci;DOC-31065;Almacen Punto de Venta 2;0;10;-10;3530,9880807894533;2118,592848473672;3530,9880807894533;1,8279411243303056;35309,88080789453;11;4
ITM-00001;INTERRUPTOR TERMOMAGNETICO, ACTI 9 IC60N, 2X6A 20KA 220V;2023-11-29;Salida por Consumo;DOC-56284;Almacen Punto de Ventas 1;31;0;31;688,2717986732506;412,9630792039504;688,2717986732506;4,146912163530159;21336,42575887077;11;4
'42;CAJA DE PASE 400X300X100MM CIEGA (F.G.1.15);2023-11-29;Entrada por Compra;DOC-94000;Almacen Central;0;3;-3;265,01161354422334;159,006968126534;265,01161354422334;0,28751818728359746;795,03484063267;11;4
CP-00062;CAJA DE PASE 350X350X100MM CIEGA (F. G. 1.20);2023-11-30;Guia de remision - R;DOC-33018;Almacen Central;0;50;-50;3265,5157768403938;1959,3094661042362;3265,5157768403938;1,9825900351784975;163275,78884201968;11;4
CP-00016;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.15);2023-11-30;Venta Tienda Sin Doc;DOC-69823;Almacen Central;0;41;-41;523,2834655556716;313,9700793334029;523,2834655556716;9,934204237432137;21454,622087782533;11;4
CR-00040;CURVA HORIZONTAL RANURADA 400X150MM (F.G. 1.50);2023-12-01;Venta Tienda Sin Doc;DOC-85254;Almacen Punto de Venta 2;13;0;13;3553,5840725330845;2132,150443519851;3553,5840725330845;0,8126799875295498;46196,592942930096;12;4
CPE-00104;CAJA DE PASE 1100X1000X250MM CIEGA (F. G. 1.50);2023-12-01;Salida por Consumo;DOC-34737;Almacen Punto de Ventas 1;0;30;-30;1235,481005585024;741,2886033510143;1235,481005585024;5,30672877516293;37064,430167550716;12;4
TABA-00023;TABLERO  ADOSADO TG3;2023-12-01;Venta Tienda Sin Doc;DOC-89155;Almacen Punto de Ventas 1;0;38;-38;1079,3455449886883;647,607326993213;1079,3455449886883;9,964936864825644;41015,130709570156;12;4
REDUC-00012;REDUCCION DE 400X100MM A 300X100MM C/TAPA (F°G° 1.50);2023-12-02;Venta Tienda Sin Doc;DOC-75457;Almacen Central;0;13;-13;2362,050730628153;1417,2304383768917;2362,050730628153;6,236503742981256;30706,659498165987;12;4
CPEH-00025;CAJA DE PASE 150X150X75MM HERMETICA (F.G. 0.90);2023-12-02;Salida por Consumo;DOC-82707;Almacen Central;0;49;-49;1682,9337162919348;1009,7602297751608;1682,9337162919348;6,635913595298649;82463,7520983048;12;4
CR-00061;CURVA VERTICAL INTERNA 90° 250X100MM S/TAPA (F.G. 1.20);2023-12-02;Entrada por Producci;DOC-11993;Almacen Central;0;41;-41;1626,798955031381;976,0793730188285;1626,798955031381;0,46936303889849484;66698,75715628662;12;4
PCP-0010;PUERTA DOBLE HOJA CON CHAPA PUSH 75.0X75.0CM (F.G.1.20);2023-12-03;Salida por Consumo;DOC-39144;Almacen Central;0;30;-30;297,78235435504166;178,669412613025;297,78235435504166;8,260788948094866;8933,470630651249;12;4
CR-00082;CURVA RANURADA 600X150MM CON TAPA  (F°G°1.50);2023-12-03;Entrada por Producci;DOC-30361;Almacen Punto de Ventas 1;0;35;-35;4731,516515700341;2838,9099094202047;4731,516515700341;6,497838904613994;165603,07804951194;12;4
CPE-00219;CAJA DE PASE 700X1400X250MM CIEGA (F.G. 1.20);2023-12-03;Salida por Consumo;DOC-88438;Almacen Punto de Ventas 1;38;0;38;1887,624359564014;1132,5746157384083;1887,624359564014;4,428137640361468;71729,72566343253;12;4
'45;CAJA DE PASE 200X200X70MM 3/4 (F.G.1.50);2023-12-03;Entrada por Producci;DOC-11120;Almacen Punto de Ventas 1;0;14;-14;2084,2158572556214;1250,5295143533729;2084,2158572556214;0,278266439595265;29179,022001578698;12;4
CPE-00986;CAJA DE PASE 400X500X150MM CIEGA (F.G. 2.00);2023-12-04;Entrada por Compra;DOC-41668;Almacen Central;0;32;-32;573,3054269693081;343,98325618158486;573,3054269693081;6,5566836869422;18345,77366301786;12;4
CUC-00009;"CURVA IMC 25MM/ 1"" -UL";2023-12-04;Entrada por Compra;DOC-11924;Almacen Punto de Venta 2;0;14;-14;1890,9442157276126;1134,5665294365674;1890,9442157276126;2,818355021588037;26473,219020186574;12;4
ABZ-00015;ABRAZADERA FG 2 OREJAS 40MM;2023-12-05;Entrada por Compra;DOC-90969;Almacen Punto de Venta 2;0;32;-32;2682,849289564648;1609,7095737387888;2682,849289564648;0,6989558066982082;85851,17726606874;12;4
CR-00130;CURVA VERT. INTERNA RANU. 120X80MM C/TAPA (F.G. 1.50);2023-12-05;Salida por Consumo;DOC-66143;Almacen Punto de Ventas 1;20;0;20;1017,037178242864;610,2223069457184;1017,037178242864;8,012195767402185;20340,74356485728;12;4
CPE-01084;CAJA DE PASE 500X400X230MM CIEGA (F.G. 2.00);2023-12-05;Entrada por Producci;DOC-34627;Almacen Central;0;23;-23;2545,2366241888535;1527,141974513312;2545,2366241888535;5,475065595364985;58540,44235634363;12;4
CCL-00006;CAJA CONDULET TIPO LL 3/4;2023-12-05;Guia de remision - R;DOC-94051;Almacen Punto de Ventas 1;0;35;-35;3131,312991887082;1878,787795132249;3131,312991887082;2,222554879786467;109595,95471604787;12;4
'2;PLANCHA GALVANIZADA F°G° 0.75 (1200x2400mm);2023-12-05;Entrada por Compra;DOC-38927;Almacen Punto de Ventas 1;0;31;-31;98,80011975283759;59,28007185170255;98,80011975283759;8,133483280823064;3062,8037123379654;12;4
CPE-00470;CAJA DE PASE150X150X100MM C/TAPA DOBLES 90° (F.G. 1.20);2023-12-06;Salida por Consumo;DOC-65717;Almacen Central;34;0;34;396,18692537902876;237,71215522741724;396,18692537902876;7,27148861383127;13470,355462886979;12;4
CPE-00120;CAJA DE PASE 600X200X240MM CIEGA (F.G. 1.20);2023-12-06;Salida por Consumo;DOC-94133;Almacen Central;0;25;-25;2435,5256883154025;1461,3154129892414;2435,5256883154025;9,093707998058129;60888,14220788506;12;4
CTF-00035;CAJA TELEF. 500X500X250MM  (F.G. 1.50);2023-12-06;Salida por Consumo;DOC-99412;Almacen Punto de Ventas 1;0;31;-31;1236,335900986708;741,8015405920248;1236,335900986708;7,101311659425438;38326,412930587954;12;4
TPC-00031;TAPA CIEGA 120X120MM (F.G.1.20);2023-12-06;Guia de remision - R;DOC-54287;Almacen Punto de Venta 2;0;2;-2;1783,1237446052662;1069,8742467631596;1783,1237446052662;5,248103696866973;3566,2474892105324;12;4
CPE-00655;CAJA DE PASE 1450X450X200MM CIEGA (F.G. 1.50);2023-12-07;Entrada por Producci;DOC-77627;Almacen Central;0;20;-20;1352,8158307050778;811,6894984230466;1352,8158307050778;1,5333828826029239;27056,316614101557;12;4
BANL-00023;BANDEJA LISA 600X120MM (F.G. 1.50);2023-12-07;Salida por Consumo;DOC-13966;Almacen Punto de Venta 2;0;25;-25;998,2729386996408;598,9637632197845;998,2729386996408;2,229845007904446;24956,82346749102;12;4
CPE-00538;CAJA DE PASE 250X250X50MM (F.G. 1.50);2023-12-07;Salida por Consumo;DOC-15146;Almacen Punto de Venta 2;0;7;-7;3730,2297658771663;2238,1378595262995;3730,2297658771663;7,874848030764936;26111,608361140163;12;4
CP-00092;CAJA DE PASE 350X350X100MM CIEGA (F. G. 1.50)*;2023-12-08;Entrada por Compra;DOC-51495;Almacen Punto de Venta 2;0;27;-27;1104,3208635027477;662,5925181016486;1104,3208635027477;3,0527675627177295;29816,663314574187;12;4
CPE-00524;CAJA DE PASE 350X350X250MM CIEGA (F. G. 1.20);2023-12-08;Venta Tienda Sin Doc;DOC-60759;Almacen Central;0;34;-34;3949,6532224479834;2369,79193346879;3949,6532224479834;2,5868641715401433;134288,20956323144;12;4
CJBAME-00003;CAJA BANCO MEDIDOR 1740X150X110MM (F.G. 1.50);2023-12-08;Salida por Consumo;DOC-57236;Almacen Punto de Ventas 1;0;5;-5;3313,5507483346655;1988,1304490007992;3313,5507483346655;2,3622975123634915;16567,75374167333;12;4
TBC-00014;TUBERIA CONDUIT FLEXIBLE LIVIANO 15MM 1/2;2023-12-09;Salida por Consumo;DOC-44584;Almacen Punto de Venta 2;0;22;-22;1056,8948042989146;634,1368825793487;1056,8948042989146;5,795414605949986;23251,68569457612;12;4
CERE-015;CAJA RECT 100X60X50MM BC 1/2 (F.G. 1.20).;2023-12-09;Guia de remision - R;DOC-27719;Almacen Punto de Venta 2;0;23;-23;2745,2353376169785;1647,141202570187;2745,2353376169785;9,623002926335861;63140,41276519051;12;4
CR-00045;CURVA VERTICAL INT 45° RANURADA 500X150MM (F.G. 1.50);2023-12-09;Venta Tienda Sin Doc;DOC-12499;Almacen Punto de Ventas 1;0;16;-16;2623,0272265922986;1573,8163359553791;2623,0272265922986;0,02885908643102786;41968,43562547678;12;4
TABA-00007;TABLERO T-S2 (F.G. 1.20MM);2023-12-09;Guia de remision - R;DOC-54408;Almacen Central;0;37;-37;2407,3764578961695;1444,4258747377016;2407,3764578961695;0,08742306489864848;89072,92894215828;12;4
GA-00007;GABINETE ADOSABLE 300X300X150MM  ESP (F. G.1.50);2023-12-10;Entrada por Compra;DOC-11945;Almacen Central;0;37;-37;2153,724181997273;1292,2345091983636;2153,724181997273;5,284504724598693;79687,79473389909;12;4
CPE-00567;CAJA DE PASE 150X150X70MM 3/4 (F.G. 1.50);2023-12-10;Entrada por Producci;DOC-85654;Almacen Punto de Venta 2;17;0;17;2868,9524529410533;1721,371471764632;2868,9524529410533;1,5191502487409847;48772,19169999791;12;4
TPC-00026;TAPA CIEGA 250X555MM (F.G.1.50);2023-12-10;Venta Tienda Sin Doc;DOC-77706;Almacen Central;0;43;-43;4139,414525745243;2483,6487154471456;4139,414525745243;0,7709095474738203;177994,82460704545;12;4
TIMB-00001;TIMBRE TIPO DUTON 230V  60HZ;2023-12-11;Guia de remision - R;DOC-77322;Almacen Punto de Venta 2;0;20;-20;1477,4098782902333;886,44592697414;1477,4098782902333;1,151243768609721;29548,197565804665;12;4
CPE-00442;CAJA DE PASE 940X200X250MM CIEGA (F. G. 1.20)*;2023-12-11;Salida por Consumo;DOC-89114;Almacen Punto de Venta 2;0;49;-49;1861,9965036375525;1117,1979021825314;1861,9965036375525;2,9239357774426566;91237,82867824007;12;4
TPB-0011;TAPA BISELADA 9X9 (F.G 0.90);2023-12-12;Guia de remision - R;DOC-41270;Almacen Central;0;17;-17;2800,670350894176;1680,4022105365054;2800,670350894176;5,45313963728593;47611,395965200994;12;4
TR-00019;TEE HORIZONTAL 90° RANU 400X100MM C/TAPA (F.G. 1.50);2023-12-12;Venta Tienda Sin Doc;DOC-86248;Almacen Punto de Venta 2;0;8;-8;4619,9884055120465;2771,9930433072277;4619,9884055120465;7,676842887875526;36959,90724409637;12;4
CABLE-00027;LSOH-90 CAB. 4MM2 750v BLANCO - CELSA;2023-12-12;Entrada por Producci;DOC-66313;Almacen Punto de Ventas 1;0;24;-24;4828,510514811275;2897,106308886765;4828,510514811275;8,49942341312379;115884,25235547061;12;4
CPE-01111;CAJA DE PASE 300X300X200MM CIEGA (F.G.0.75);2023-12-12;Guia de remision - R;DOC-34061;Almacen Punto de Venta 2;3;0;3;2129,5465406825265;1277,727924409516;2129,5465406825265;8,456700269357732;6388,63962204758;12;4
CJBAME-00108;CAJA BANCO MEDIDOR 3740X200X210MM CIEGA (F.G. 1.50);2023-12-12;Entrada por Compra;DOC-81118;Almacen Punto de Ventas 1;0;32;-32;3120,5077222060145;1872,3046333236086;3120,5077222060145;1,5991484726013228;99856,24711059246;12;4
BANE-00029;BANDEJA ESCALERILLA 350X120X2400MM C/TAPA ( F. G. 1.50);2023-12-13;Guia de remision - R;DOC-35652;Almacen Central;0;3;-3;4131,513100440792;2478,9078602644754;4131,513100440792;3,869984629557016;12394,539301322377;12;4
UNI-00013;UNION 600X100MM (F.G. 1.50);2023-12-13;Salida por Consumo;DOC-66102;Almacen Punto de Venta 2;16;0;16;461,7102900957962;277,0261740574777;461,7102900957962;4,58998664559833;7387,364641532739;12;4
TM-00013;TOMA DOBLE UNIVERSAL 2P+T 16A-250V BLANCO C/PLACA BLANCO;2023-12-13;Salida por Consumo;DOC-40895;Almacen Central;0;34;-34;4872,657734413299;2923,5946406479793;4872,657734413299;5,172121263812127;165670,36297005217;12;4
CPE-00215;CAJA DE PASE 600X300X150MM CIEGA (F.G. 1.20);2023-12-13;Entrada por Producci;DOC-75131;Almacen Central;0;5;-5;165,68296183546437;99,40977710127862;165,68296183546437;6,439106357956007;828,4148091773218;12;4
CPE-01072;CAJA DE PASE 250X300X100MM (F. G. 0.75);2023-12-14;Entrada por Producci;DOC-47524;Almacen Punto de Venta 2;0;37;-37;2612,537787239259;1567,5226723435555;2612,537787239259;1,5890972468148723;96663,89812785259;12;4
'12;MATRIZ DE 4x4x2: 2PUNZONES DE 3/4, 1 CUCHILLA,2BOCINAS CON TTO, 2 GUIAS CON TTO, 1 BASE 3/4, 2 ESQUI;2023-12-14;Guia de remision - R;DOC-18691;Almacen Punto de Venta 2;0;6;-6;4158,446481567849;2495,0678889407095;4158,446481567849;8,367151403929858;24950,678889407096;12;4
CPE-00013;CAJA DE PASE 100X100X75MM  3/4 (F. G. 0.75).;2023-12-14;Salida por Consumo;DOC-13171;Almacen Punto de Ventas 1;0;13;-13;3724,237315982715;2234,542389589629;3724,237315982715;6,694486563513916;48415,08510777529;12;4
GA-00002;GABINETE ADOSABLE 200X200X150MM CIEGA (F.G. 1.20);2023-12-15;Guia de remision - R;DOC-68485;Almacen Punto de Ventas 1;0;47;-47;793,6054405564811;476,1632643338886;793,6054405564811;8,671399728626264;37299,45570615461;12;4
CPE-00834;CAJA DE PASE 100X100X150MM 3/4 (F.G. 1.50);2023-12-15;Entrada por Compra;DOC-44573;Almacen Punto de Venta 2;0;28;-28;4900,90586439294;2940,543518635764;4900,90586439294;2,328320125749798;137225,36420300233;12;4
CPE-00252;CAJA DE PASE 150X100X100MM 3/4 (F.G. 1.20);2023-12-15;Entrada por Producci;DOC-55467;Almacen Central;0;28;-28;2236,3304356984677;1341,7982614190805;2236,3304356984677;7,571713250422252;62617,25219955709;12;4
CPE-00585;CAJA DE PASE 300X300X75MM CIEGA (F.G.0.75);2023-12-15;Salida por Consumo;DOC-80273;Almacen Central;0;13;-13;2077,1585688463742;1246,2951413078245;2077,1585688463742;7,179984829411207;27003,061395002864;12;4
BANR-00013;BANDEJA RANURADA 400X100MM (F.G. 1.20);2023-12-16;Entrada por Producci;DOC-54879;Almacen Punto de Ventas 1;0;5;-5;345,52977669340993;207,31786601604594;345,52977669340993;9,518120440094588;1727,6488834670497;12;4
CPE-00436;CAJA DE PASE 150X150X100MM 3/4 (F.G. 1.50);2023-12-16;Entrada por Compra;DOC-94698;Almacen Punto de Venta 2;0;15;-15;315,5633790321038;189,33802741926226;315,5633790321038;2,6412131261713547;4733,450685481557;12;4
GA-00062;GABINETE ADOSABLE 900X900X150MM (F.G. 1.50);2023-12-16;Entrada por Compra;DOC-51334;Almacen Central;0;20;-20;2136,7702176866655;1282,0621306119992;2136,7702176866655;4,012527911987539;42735,40435373331;12;4
CPE-00485;CAJA DE PASE 200X200X150MM 3/4 (F. G. 1.20);2023-12-17;Venta Tienda Sin Doc;DOC-41234;Almacen Punto de Venta 2;0;4;-4;4558,471781848869;2735,083069109321;4558,471781848869;7,19128408819075;18233,887127395476;12;4
TPH-00021;TAPA OCTOG 1/2 (F. G. 1.50);2023-12-17;Salida por Consumo;DOC-52926;Almacen Punto de Ventas 1;21;0;21;3074,9323976033716;1844,9594385620228;3074,9323976033716;6,33877002183829;64573,5803496708;12;4
BANR-00096;BANDEJA RANURADA 200X100X2,400MM C/TAPA (F.G. 2.00);2023-12-17;Guia de remision - R;DOC-99044;Almacen Punto de Ventas 1;0;42;-42;1548,6471369217832;929,1882821530698;1548,6471369217832;1,7972888584075908;65043,179750714895;12;4
GA-00046;GABINETE ADOSABLE 450X200X150 CIEGA (F.G.1.20);2023-12-18;Venta Tienda Sin Doc;DOC-64215;Almacen Central;0;3;-3;3262,071951533049;1957,2431709198293;3262,071951533049;5,983773431516958;9786,215854599146;12;4
